SeriesID,SeriesCode,Series,Unit,Database,Year,AreaName,AreaCode,DisaggregationGroup,Disaggregation1,Disaggregation2,Value,Notes,Source,LastModifiedOn
260,i61,Population,Value,ITU World Telecommunication Indicators Database,2023,Japan,JPN,,,,124370947.0,,UN Population Division World Population Prospects 2024,2024-07-17
19306,i271GA,Percentage of the population covered by at least an LTE/WiMAX mobile network.,% of individuals,ITU World Telecommunication Indicators Database,2023,Japan,JPN,,,,96.6,,Ministry of Internal Affairs and Communications,2024-10-02
19306,i271GA,Percentage of the population covered by at least an LTE/WiMAX mobile network.,% of individuals,ITU World Telecommunication Indicators Database,2023,Jamaica,JAM,,,,99.0,,Office of Utilities Regulation,2024-11-01
11632,i271mw,Active mobile-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2023,Jamaica,JAM,,,,2000734.0,,Office of Utilities Regulation,2024-11-01
11624,i99H,Internet users (%),% of individuals,ITU World Telecommunication Indicators Database,2023,Jamaica,JAM,,,,89.47304282,All ages.,Statistical Institute of Jamaica,2026-02-02
19257,i4213tfbb,Fixed-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2023,Jamaica,JAM,,,,448266.0,,Office of Utilities Regulation,2024-11-01
12047,xHH6_IDI,Estimated proportion of households with Internet access at home,% of households,ITU World Telecommunication Indicators Database,2023,Jamaica,JAM,,,,86.49258852,,Statistical Institute of Jamaica,2026-02-02
260,i61,Population,Value,ITU World Telecommunication Indicators Database,2023,Jamaica,JAM,,,,2839786.0,,UN Population Division World Population Prospects 2024,2024-07-16
12047,xHH6_IDI,Estimated proportion of households with Internet access at home,% of households,ITU World Telecommunication Indicators Database,2023,Kenya,KEN,,,,44.8128726,,ITU estimate.,2026-02-02
19257,i4213tfbb,Fixed-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2023,Kenya,KEN,,,,1321952.0,"More fixed-broadband service providers joining the market, expanding the market.",Communications Authority  of Kenya,2024-10-16
260,i61,Population,Value,ITU World Telecommunication Indicators Database,2023,Kenya,KEN,,,,55339003.0,,UN Population Division World Population Prospects 2024,2024-07-16
19306,i271GA,Percentage of the population covered by at least an LTE/WiMAX mobile network.,% of individuals,ITU World Telecommunication Indicators Database,2023,Kenya,KEN,,,,97.0,,Communications Authority  of Kenya,2024-10-16
11624,i99H,Internet users (%),% of individuals,ITU World Telecommunication Indicators Database,2023,Kenya,KEN,,,,32.07040024,,ITU estimate.,2026-02-02
11632,i271mw,Active mobile-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2023,Kenya,KEN,,,,36518744.0,,Communications Authority  of Kenya,2024-10-16
11624,i99H,Internet users (%),% of individuals,ITU World Telecommunication Indicators Database,2023,Madagascar,MDG,,,,18.24080086,,ITU estimate.,2026-02-02
11632,i271mw,Active mobile-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2023,Madagascar,MDG,,,,8126775.0,,Autorité de Régulation des Technologies de Communication,2024-10-16
260,i61,Population,Value,ITU World Telecommunication Indicators Database,2023,Madagascar,MDG,,,,31195932.0,,UN Population Division World Population Prospects 2024,2024-07-16
12047,xHH6_IDI,Estimated proportion of households with Internet access at home,% of households,ITU World Telecommunication Indicators Database,2023,Madagascar,MDG,,,,27.827349,,ITU estimate.,2026-02-02
19257,i4213tfbb,Fixed-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2023,Madagascar,MDG,,,,38835.0,,Autorité de Régulation des Technologies de Communication,2024-10-16
19306,i271GA,Percentage of the population covered by at least an LTE/WiMAX mobile network.,% of individuals,ITU World Telecommunication Indicators Database,2023,Madagascar,MDG,,,,33.64,,Autorité de Régulation des Technologies de Communication,2024-10-16
19306,i271GA,Percentage of the population covered by at least an LTE/WiMAX mobile network.,% of individuals,ITU World Telecommunication Indicators Database,2023,Morocco,MAR,,,,99.7,,Agence Nationale de Réglementation des Télécommunications,2024-10-21
11632,i271mw,Active mobile-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2023,Morocco,MAR,,,,35685000.0,,Agence Nationale de Réglementation des Télécommunications,2024-10-21
11624,i99H,Internet users (%),% of individuals,ITU World Telecommunication Indicators Database,2023,Morocco,MAR,,,,91.0,,Agence Nationale de Réglementation des Télécommunications,2025-02-04
260,i61,Population,Value,ITU World Telecommunication Indicators Database,2023,Morocco,MAR,,,,37712505.0,,UN Population Division World Population Prospects 2024,2024-07-16
19257,i4213tfbb,Fixed-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2023,Morocco,MAR,,,,2648113.0,,Agence Nationale de Réglementation des Télécommunications,2024-10-21
12047,xHH6_IDI,Estimated proportion of households with Internet access at home,% of households,ITU World Telecommunication Indicators Database,2023,Morocco,MAR,,,,88.7,,Agence Nationale de Réglementation des Télécommunications,2025-02-04
260,i61,Population,Value,ITU World Telecommunication Indicators Database,2023,Papua New Guinea,PNG,,,,10389635.0,,UN Population Division World Population Prospects 2024,2024-07-17
12047,xHH6_IDI,Estimated proportion of households with Internet access at home,% of households,ITU World Telecommunication Indicators Database,2023,Papua New Guinea,PNG,,,,29.82417329,,ITU estimate.,2026-02-02
19257,i4213tfbb,Fixed-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2023,Papua New Guinea,PNG,,,,23700.0,,ITU estimate.,2026-01-13
19306,i271GA,Percentage of the population covered by at least an LTE/WiMAX mobile network.,% of individuals,ITU World Telecommunication Indicators Database,2023,Papua New Guinea,PNG,,,,70.0,,NATIONAL INFORMATION & COMMUNICATION TECHNOLOGY AUTHORITY ( NICTA),2025-02-18
11624,i99H,Internet users (%),% of individuals,ITU World Telecommunication Indicators Database,2023,Papua New Guinea,PNG,,,,18.56130028,,ITU estimate.,2026-02-02
11624,i99H,Internet users (%),% of individuals,ITU World Telecommunication Indicators Database,2023,Rwanda,RWA,,,,28.80579948,,ITU estimate.,2026-02-02
11632,i271mw,Active mobile-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2023,Rwanda,RWA,,,,9277634.0,,Rwanda Utilities Regulatory Authority (RURA),2024-10-16
19257,i4213tfbb,Fixed-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2023,Rwanda,RWA,,,,62175.0,There were increase of fixed-broadband internet subscriptions in 2023 led by the connection of more households.,Rwanda Utilities Regulatory Authority (RURA),2024-10-16
12047,xHH6_IDI,Estimated proportion of households with Internet access at home,% of households,ITU World Telecommunication Indicators Database,2023,Rwanda,RWA,,,,43.3323953,,ITU estimate.,2026-02-02
260,i61,Population,Value,ITU World Telecommunication Indicators Database,2023,Rwanda,RWA,,,,13954471.0,,UN Population Division World Population Prospects 2024,2024-07-16
19306,i271GA,Percentage of the population covered by at least an LTE/WiMAX mobile network.,% of individuals,ITU World Telecommunication Indicators Database,2023,Rwanda,RWA,,,,98.76,,Rwanda Utilities Regulatory Authority (RURA),2024-10-16
19257,i4213tfbb,Fixed-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2023,Uganda,UGA,,,,44422.0,,Uganda Communications Commission,2024-04-26
12047,xHH6_IDI,Estimated proportion of households with Internet access at home,% of households,ITU World Telecommunication Indicators Database,2023,Uganda,UGA,,,,34.24229371,,ITU estimate.,2026-02-02
260,i61,Population,Value,ITU World Telecommunication Indicators Database,2023,Uganda,UGA,,,,48656601.0,,UN Population Division World Population Prospects 2024,2024-07-16
19306,i271GA,Percentage of the population covered by at least an LTE/WiMAX mobile network.,% of individuals,ITU World Telecommunication Indicators Database,2023,Uganda,UGA,,,,40.0,,Uganda Communications Commission,2024-10-17
11624,i99H,Internet users (%),% of individuals,ITU World Telecommunication Indicators Database,2023,Uganda,UGA,,,,9.286999702,,ITU estimate.,2026-02-02
11632,i271mw,Active mobile-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2023,Uganda,UGA,,,,15947043.0,"The introduction of affordable non expiry, expiry and fee data bundles.",Uganda Communications Commission,2024-10-17
11632,i271mw,Active mobile-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2023,Ukraine,UKR,,,,33447546.0,,Ministry of Digital Transformation of Ukraine,2024-10-16
11624,i99H,Internet users (%),% of individuals,ITU World Telecommunication Indicators Database,2023,Ukraine,UKR,,,,81.58059692,,ITU estimate.,2026-02-02
12047,xHH6_IDI,Estimated proportion of households with Internet access at home,% of households,ITU World Telecommunication Indicators Database,2023,Ukraine,UKR,,,,85.14086098,,ITU estimate.,2026-02-02
19257,i4213tfbb,Fixed-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2023,Ukraine,UKR,,,,8066305.0,,Ministry of Digital Transformation of Ukraine,2024-10-16
260,i61,Population,Value,ITU World Telecommunication Indicators Database,2023,Ukraine,UKR,,,,37732836.0,Including Crimea.,UN Population Division World Population Prospects 2024,2025-07-25
19306,i271GA,Percentage of the population covered by at least an LTE/WiMAX mobile network.,% of individuals,ITU World Telecommunication Indicators Database,2023,Ukraine,UKR,,,,91.0,,ITU estimate.,2025-01-23
19306,i271GA,Percentage of the population covered by at least an LTE/WiMAX mobile network.,% of individuals,ITU World Telecommunication Indicators Database,2023,United States,USA,,,,99.0,Share of Locations.  Source:  FCC Broadband Data Collection (Preliminary and Subject to Change). #,U.S. Federal Communications Commission,2025-05-01
11624,i99H,Internet users (%),% of individuals,ITU World Telecommunication Indicators Database,2023,United States,USA,,,,93.52559662,,ITU estimate.,2026-02-02
11632,i271mw,Active mobile-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2023,United States,USA,,,,634343000.0,Source:  Omdia (retrieved on 02/10/2025). #,U.S. Federal Communications Commission,2025-05-01
260,i61,Population,Value,ITU World Telecommunication Indicators Database,2023,United States,USA,,,,343477335.0,,UN Population Division World Population Prospects 2024,2024-07-17
12047,xHH6_IDI,Estimated proportion of households with Internet access at home,% of households,ITU World Telecommunication Indicators Database,2023,United States,USA,,,,94.77199755,,US Census Bureau,2026-02-02
19257,i4213tfbb,Fixed-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2023,United States,USA,,,,130844000.0,Source: FCC Form 477 (Preliminary and Subject to Change).,U.S. Federal Communications Commission,2025-05-01
12047,xHH6_IDI,Estimated proportion of households with Internet access at home,% of households,ITU World Telecommunication Indicators Database,2022,Afghanistan,AFG,,,,27.5920281,,ITU estimate.,2026-02-02
19257,i4213tfbb,Fixed-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2022,Afghanistan,AFG,,,,32313.0,,Afghanistan Telecommunication Regulatory Authority.,2024-04-15
260,i61,Population,Value,ITU World Telecommunication Indicators Database,2022,Afghanistan,AFG,,,,40578842.0,,UN Population Division World Population Prospects 2024,2024-07-17
19306,i271GA,Percentage of the population covered by at least an LTE/WiMAX mobile network.,% of individuals,ITU World Telecommunication Indicators Database,2022,Afghanistan,AFG,,,,33.03,,Afghanistan Telecommunication Regulatory Authority.,2024-04-15
11624,i99H,Internet users (%),% of individuals,ITU World Telecommunication Indicators Database,2022,Afghanistan,AFG,,,,15.86629963,,ITU estimate.,2026-02-02
11632,i271mw,Active mobile-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2022,Afghanistan,AFG,,,,22831896.0,,Afghanistan Telecommunication Regulatory Authority.,2024-04-15
11624,i99H,Internet users (%),% of individuals,ITU World Telecommunication Indicators Database,2022,Angola,AGO,,,,35.83800125,,ITU estimate.,2026-02-02
11632,i271mw,Active mobile-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2022,Angola,AGO,,,,9349591.0,"The value has increased because the fourth mobile operator (AFRICELL) is already in operation, i.e. the value already includes data from AFRICELL., One of three Operator did not report yet, for this reason this data will be updated",Angolan Institute of Communications,2024-10-16
19257,i4213tfbb,Fixed-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2022,Angola,AGO,,,,137800.0,,Angolan Institute of Communications,2024-10-16
260,i61,Population,Value,ITU World Telecommunication Indicators Database,2022,Angola,AGO,,,,35635029.0,,UN Population Division World Population Prospects 2024,2024-07-16
12047,xHH6_IDI,Estimated proportion of households with Internet access at home,% of households,ITU World Telecommunication Indicators Database,2022,Angola,AGO,,,,48.95077042,,ITU estimate.,2026-02-02
19306,i271GA,Percentage of the population covered by at least an LTE/WiMAX mobile network.,% of individuals,ITU World Telecommunication Indicators Database,2022,Angola,AGO,,,,75.15,,Angolan Institute of Communications,2025-07-11
19306,i271GA,Percentage of the population covered by at least an LTE/WiMAX mobile network.,% of individuals,ITU World Telecommunication Indicators Database,2022,Armenia,ARM,,,,100.0,,Ministry of High-Tech Industry of Armenia,2024-10-16
11624,i99H,Internet users (%),% of individuals,ITU World Telecommunication Indicators Database,2022,Armenia,ARM,,,,77.02767465,All ages.,The Statistical Committee of the Republic of Armenia,2026-02-02
11632,i271mw,Active mobile-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2022,Armenia,ARM,,,,2837387.0,,Ministry of High-Tech Industry of Armenia,2024-10-16
19257,i4213tfbb,Fixed-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2022,Armenia,ARM,,,,510781.0,,Ministry of High-Tech Industry of Armenia,2024-10-16
12047,xHH6_IDI,Estimated proportion of households with Internet access at home,% of households,ITU World Telecommunication Indicators Database,2022,Armenia,ARM,,,,89.72236711,,The Statistical Committee of the Republic of Armenia,2026-02-02
260,i61,Population,Value,ITU World Telecommunication Indicators Database,2022,Armenia,ARM,,,,2880874.0,,UN Population Division World Population Prospects 2024,2024-07-17
19257,i4213tfbb,Fixed-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2022,Burkina Faso,BFA,,,,48259.0,,ITU Research based on ARCEP,2025-10-30
260,i61,Population,Value,ITU World Telecommunication Indicators Database,2022,Burkina Faso,BFA,,,,22509038.0,,UN Population Division World Population Prospects 2024,2024-07-16
19306,i271GA,Percentage of the population covered by at least an LTE/WiMAX mobile network.,% of individuals,ITU World Telecommunication Indicators Database,2022,Burkina Faso,BFA,,,,39.39,,ITU estimate.,2024-02-09
11624,i99H,Internet users (%),% of individuals,ITU World Telecommunication Indicators Database,2022,Burkina Faso,BFA,,,,25.3987999,Aged 10 and older.,ITU estimate.,2026-02-02
11632,i271mw,Active mobile-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2022,Burkina Faso,BFA,,,,9233068.0,3G + 4G,ITU Research based on ARCEP,2025-10-30
11624,i99H,Internet users (%),% of individuals,ITU World Telecommunication Indicators Database,2022,Botswana,BWA,,,,57.9,,Statistics Botswana,2025-10-06
11632,i271mw,Active mobile-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2022,Botswana,BWA,,,,2844958.0,,Botswana Communications Regulatory Authority (BOCRA),2024-10-15
19257,i4213tfbb,Fixed-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2022,Botswana,BWA,,,,110574.0,,Botswana Communications Regulatory Authority (BOCRA),2024-10-15
260,i61,Population,Value,ITU World Telecommunication Indicators Database,2022,Botswana,BWA,,,,2439892.0,,UN Population Division World Population Prospects 2024,2024-07-16
12047,xHH6_IDI,Estimated proportion of households with Internet access at home,% of households,ITU World Telecommunication Indicators Database,2022,Botswana,BWA,,,,66.6851712,,ITU estimate.,2026-02-02
19306,i271GA,Percentage of the population covered by at least an LTE/WiMAX mobile network.,% of individuals,ITU World Telecommunication Indicators Database,2022,Botswana,BWA,,,,91.0,value for the largest operator,Botswana Communications Regulatory Authority (BOCRA),2024-10-15
19306,i271GA,Percentage of the population covered by at least an LTE/WiMAX mobile network.,% of individuals,ITU World Telecommunication Indicators Database,2022,Barbados,BRB,,,,99.0,,"MINISTRY OF INDUSTRY, INNOVATION, SCIENCE & TECHNOLOGY (MIST)",2023-06-29
11624,i99H,Internet users (%),% of individuals,ITU World Telecommunication Indicators Database,2022,Barbados,BRB,,,,69.06359863,,ITU estimate.,2026-02-02
11632,i271mw,Active mobile-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2022,Barbados,BRB,,,,182541.0,,"MINISTRY OF INDUSTRY, INNOVATION, SCIENCE & TECHNOLOGY (MIST)",2023-06-29
19257,i4213tfbb,Fixed-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2022,Barbados,BRB,,,,105825.0,,"MINISTRY OF INDUSTRY, INNOVATION, SCIENCE & TECHNOLOGY (MIST)",2023-06-29
260,i61,Population,Value,ITU World Telecommunication Indicators Database,2022,Barbados,BRB,,,,282318.0,,UN Population Division World Population Prospects 2024,2024-07-16
12047,xHH6_IDI,Estimated proportion of households with Internet access at home,% of households,ITU World Telecommunication Indicators Database,2022,Barbados,BRB,,,,74.62842787,,ITU estimate.,2026-02-02
19257,i4213tfbb,Fixed-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2022,Cambodia,KHM,,,,509830.0,,Telecommunication Regulator of Cambodia (TRC),2024-10-24
260,i61,Population,Value,ITU World Telecommunication Indicators Database,2022,Cambodia,KHM,,,,17201724.0,,UN Population Division World Population Prospects 2024,2024-07-17
12047,xHH6_IDI,Estimated proportion of households with Internet access at home,% of households,ITU World Telecommunication Indicators Database,2022,Cambodia,KHM,,,,67.83571014,,ITU estimate.,2026-02-02
19306,i271GA,Percentage of the population covered by at least an LTE/WiMAX mobile network.,% of individuals,ITU World Telecommunication Indicators Database,2022,Cambodia,KHM,,,,92.1,,Telecommunication Regulator of Cambodia (TRC),2024-10-24
11624,i99H,Internet users (%),% of individuals,ITU World Telecommunication Indicators Database,2022,Cambodia,KHM,,,,65.49079895,Aged 5 and older.,ITU estimate.,2026-02-02
11632,i271mw,Active mobile-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2022,Cambodia,KHM,,,,17098246.0,,Telecommunication Regulator of Cambodia (TRC),2024-10-24
11624,i99H,Internet users (%),% of individuals,ITU World Telecommunication Indicators Database,2022,Colombia,COL,,,,72.79637855,Aged 5 and older.,Departamento Administrativo Nacional de Estadistica (DANE),2026-02-02
11632,i271mw,Active mobile-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2022,Colombia,COL,,,,39512920.0,Source: Colombia TIC,Ministerio de Tecnologías de la Información y las Comunicaciones,2024-10-15
12047,xHH6_IDI,Estimated proportion of households with Internet access at home,% of households,ITU World Telecommunication Indicators Database,2022,Colombia,COL,,,,59.46557436,Data are based on population projection from the 2018 census.,Departamento Administrativo Nacional de Estadistica (DANE),2026-02-02
19257,i4213tfbb,Fixed-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2022,Colombia,COL,,,,8799313.0,Source: Colombia TIC,Ministerio de Tecnologías de la Información y las Comunicaciones,2024-10-15
260,i61,Population,Value,ITU World Telecommunication Indicators Database,2022,Colombia,COL,,,,51737944.0,,UN Population Division World Population Prospects 2024,2024-07-17
19306,i271GA,Percentage of the population covered by at least an LTE/WiMAX mobile network.,% of individuals,ITU World Telecommunication Indicators Database,2022,Colombia,COL,,,,99.8,"Source: Colombia TIC, Se infiere toda la población de los municipios a las cabeceras municipales de acuerdo a la desagraciacion poblacional provista por la Entidad Estadística Nacional",Ministerio de Tecnologías de la Información y las Comunicaciones,2024-10-15
19306,i271GA,Percentage of the population covered by at least an LTE/WiMAX mobile network.,% of individuals,ITU World Telecommunication Indicators Database,2022,Spain,ESP,,,,99.7,,Comisión Nacional de los Mercados y la Competencia,2024-10-11
11624,i99H,Internet users (%),% of individuals,ITU World Telecommunication Indicators Database,2022,Spain,ESP,,,,94.4855432,Aged 16-74.,Instituto Nacional de Estadistica,2026-02-02
11632,i271mw,Active mobile-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2022,Spain,ESP,,,,52700116.0,,Comisión Nacional de los Mercados y la Competencia,2024-10-11
260,i61,Population,Value,ITU World Telecommunication Indicators Database,2022,Spain,ESP,,,,47828382.0,,UN Population Division World Population Prospects 2024,2024-07-16
19257,i4213tfbb,Fixed-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2022,Spain,ESP,,,,17115215.0,The figure has been updated,Comisión Nacional de los Mercados y la Competencia,2024-10-11
12047,xHH6_IDI,Estimated proportion of households with Internet access at home,% of households,ITU World Telecommunication Indicators Database,2022,Spain,ESP,,,,96.08471003,,Instituto Nacional de Estadistica,2026-02-02
260,i61,Population,Value,ITU World Telecommunication Indicators Database,2022,Ethiopia,ETH,,,,125384287.0,,UN Population Division World Population Prospects 2024,2024-07-16
12047,xHH6_IDI,Estimated proportion of households with Internet access at home,% of households,ITU World Telecommunication Indicators Database,2022,Ethiopia,ETH,,,,22.90522132,,ITU estimate.,2026-02-02
19257,i4213tfbb,Fixed-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2022,Ethiopia,ETH,,,,566206.0,,Ethiopian Communications Authority,2023-12-06
19306,i271GA,Percentage of the population covered by at least an LTE/WiMAX mobile network.,% of individuals,ITU World Telecommunication Indicators Database,2022,Ethiopia,ETH,,,,33.0,,Ethiopian Communications Authority,2023-12-06
11632,i271mw,Active mobile-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2022,Ethiopia,ETH,,,,33200000.0,,Ethiopian Communications Authority,2023-12-06
11624,i99H,Internet users (%),% of individuals,ITU World Telecommunication Indicators Database,2022,Ethiopia,ETH,,,,17.9836998,Aged 10 and older.,ITU estimate.,2026-02-02
11624,i99H,Internet users (%),% of individuals,ITU World Telecommunication Indicators Database,2022,Honduras,HND,,,,56.88069916,Aged 5 and older.,ITU estimate.,2026-02-02
11632,i271mw,Active mobile-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2022,Honduras,HND,,,,5193671.0,,Comisión Nacional de Telecomunicaciones (CONATEL),2024-10-16
19257,i4213tfbb,Fixed-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2022,Honduras,HND,,,,461436.0,,Comisión Nacional de Telecomunicaciones (CONATEL),2024-10-16
260,i61,Population,Value,ITU World Telecommunication Indicators Database,2022,Honduras,HND,,,,10463872.0,,UN Population Division World Population Prospects 2024,2024-07-16
12047,xHH6_IDI,Estimated proportion of households with Internet access at home,% of households,ITU World Telecommunication Indicators Database,2022,Honduras,HND,,,,49.17513925,,ITU estimate.,2026-02-02
19306,i271GA,Percentage of the population covered by at least an LTE/WiMAX mobile network.,% of individuals,ITU World Telecommunication Indicators Database,2022,Honduras,HND,,,,86.2,Estimación realizada en base a las poblaciones cubiertas según mapas de cobertura.,Comisión Nacional de Telecomunicaciones (CONATEL),2024-10-16
19306,i271GA,Percentage of the population covered by at least an LTE/WiMAX mobile network.,% of individuals,ITU World Telecommunication Indicators Database,2022,India,IND,,,,98.67,As in December 2022,Department of Telecommunications,2024-11-08
11624,i99H,Internet users (%),% of individuals,ITU World Telecommunication Indicators Database,2022,India,IND,,,,55.9,,Ministry of Statistics and Programme Implementation,2025-02-04
11632,i271mw,Active mobile-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2022,India,IND,,,,798690000.0,As in December 2022,Department of Telecommunications,2024-11-08
260,i61,Population,Value,ITU World Telecommunication Indicators Database,2022,India,IND,,,,1425423212.0,,UN Population Division World Population Prospects 2024,2024-07-17
19257,i4213tfbb,Fixed-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2022,India,IND,,,,33530452.0,As in December 2022,Department of Telecommunications,2024-11-08
12047,xHH6_IDI,Estimated proportion of households with Internet access at home,% of households,ITU World Telecommunication Indicators Database,2022,India,IND,,,,76.3,Access to broadband internet facility within the household premises,Ministry of Statistics and Programme Implementation,2025-02-04
12047,xHH6_IDI,Estimated proportion of households with Internet access at home,% of households,ITU World Telecommunication Indicators Database,2022,Indonesia,IDN,,,,86.53527761,,BPS-Statistics Indonesia,2026-02-02
260,i61,Population,Value,ITU World Telecommunication Indicators Database,2022,Indonesia,IDN,,,,278830529.0,,UN Population Division World Population Prospects 2024,2024-07-17
19257,i4213tfbb,Fixed-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2022,Indonesia,IDN,,,,13443856.0,,Ministry of Communications and Informatics,2024-10-15
19306,i271GA,Percentage of the population covered by at least an LTE/WiMAX mobile network.,% of individuals,ITU World Telecommunication Indicators Database,2022,Indonesia,IDN,,,,96.48,,Ministry of Communications and Informatics,2024-10-15
11632,i271mw,Active mobile-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2022,Indonesia,IDN,,,,320901313.0,,Ministry of Communications and Informatics,2024-10-15
11624,i99H,Internet users (%),% of individuals,ITU World Telecommunication Indicators Database,2022,Indonesia,IDN,,,,66.48461277,All ages.,BPS-Statistics Indonesia,2026-02-02
11632,i271mw,Active mobile-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2022,Iraq,IRQ,,,,20548838.0,,Communications and Media Commission,2024-11-10
11624,i99H,Internet users (%),% of individuals,ITU World Telecommunication Indicators Database,2022,Iraq,IRQ,,,,78.71561135,Aged 5-65.,Central Organization for Statistics And Information Technology,2026-07-08
260,i61,Population,Value,ITU World Telecommunication Indicators Database,2022,Iraq,IRQ,,,,44070551.0,,UN Population Division World Population Prospects 2024,2024-07-17
19257,i4213tfbb,Fixed-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2022,Iraq,IRQ,,,,6386394.0,,Communications and Media Commission,2024-11-10
12047,xHH6_IDI,Estimated proportion of households with Internet access at home,% of households,ITU World Telecommunication Indicators Database,2022,Iraq,IRQ,,,,88.75133498,,Authority of Statistics and Geographic Information Systems,2026-07-08
19306,i271GA,Percentage of the population covered by at least an LTE/WiMAX mobile network.,% of individuals,ITU World Telecommunication Indicators Database,2022,Iraq,IRQ,,,,96.57,96.57%,Communications and Media Commission,2024-11-10
19306,i271GA,Percentage of the population covered by at least an LTE/WiMAX mobile network.,% of individuals,ITU World Telecommunication Indicators Database,2022,Israel,ISR,,,,97.0,ITU estimate.,ITU estimate.,2024-11-12
11624,i99H,Internet users (%),% of individuals,ITU World Telecommunication Indicators Database,2022,Israel,ISR,,,,91.85079615,Aged 20 and older. Using the internet via computer or mobile cellular phone,Central Bureau of Statistics,2026-02-02
11632,i271mw,Active mobile-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2022,Israel,ISR,,,,11511651.0,ITU estimate.,ITU estimate.,2024-11-12
12047,xHH6_IDI,Estimated proportion of households with Internet access at home,% of households,ITU World Telecommunication Indicators Database,2022,Israel,ISR,,,,86.24455693,,Central Bureau of Statistics,2026-02-02
19257,i4213tfbb,Fixed-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2022,Israel,ISR,,,,2655177.0,,Ministry of Communications,2024-11-12
260,i61,Population,Value,ITU World Telecommunication Indicators Database,2022,Israel,ISR,,,,9103151.0,,UN Population Division World Population Prospects 2024,2024-07-17
19257,i4213tfbb,Fixed-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2022,Japan,JPN,,,,46050884.0,Total does not equal the sum of subscriptions by speed since it included subscriptions with unknown speed.,Ministry of Internal Affairs and Communications,2024-10-02
12047,xHH6_IDI,Estimated proportion of households with Internet access at home,% of households,ITU World Telecommunication Indicators Database,2022,Japan,JPN,,,,89.5488179,,Ministry of Internal Affairs and Communications,2026-02-02
260,i61,Population,Value,ITU World Telecommunication Indicators Database,2022,Japan,JPN,,,,124997578.0,,UN Population Division World Population Prospects 2024,2024-07-17
19306,i271GA,Percentage of the population covered by at least an LTE/WiMAX mobile network.,% of individuals,ITU World Telecommunication Indicators Database,2022,Japan,JPN,,,,96.6,We have no data.,Ministry of Internal Affairs and Communications,2024-10-02
11624,i99H,Internet users (%),% of individuals,ITU World Telecommunication Indicators Database,2022,Japan,JPN,,,,84.92343147,Aged 6 and older. In the last 12 months,Ministry of Internal Affairs and Communications,2026-02-02
11632,i271mw,Active mobile-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2022,Japan,JPN,,,,290534360.0,"BWA: 82,938,105#5G:63,155,000#LTE:130,047,505#3G(including PHS):14,393,750#As of Dec.2022",Ministry of Internal Affairs and Communications,2024-10-02
